بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,"باد بوي كوبالت إلكتريك"" أو دو بارفان 100 مل، وجل الاستحمام 100 مل، وزجاجة سبراي صغيرة",العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9154e8e1-4c4e-455c-9594-0550d553e882-500x500-jWb4SwubZZXwavWqSgPJ3h9u1YtwmhL5TSYDPXsF.png","باد بوي كوبالت إلكتريك"" أو دو بارفان 100 مل، وجل الاستحمام 100 مل، وزجاجة سبراي صغيرة",منتج جاهز,460,,نعم,,,,,,,,,0.5,kg, | ,"باد بوي كوبالت إلكتريك"" أو دو بارفان 100 مل، وجل الاستحمام 100 مل، وزجاجة سبراي صغيرة |  |  - مهووس العطور",,,,,,نعم,,,,,,,,,,,,,
منتج,شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3bd28421-4aac-467c-b608-c2f0b7d5b4f0-500x500-EPBmhS1B6F1e5MjvaIMJEsKv23y2i2BpuErDgi1Z.png",شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل,منتج جاهز,18,,نعم,,,,,,,,,0.5,kg, | ,شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/606d6787-8e72-4f10-bf24-2f45a4c5cdf4-500x500-O52cASDtHlYM8A7WdufFHNnrTRc1UTjMOnssvA35.png",دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg, | ,دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0f6b0e05-a9c4-4ac5-a7fb-e1dae2fb8d0f-500x500-FxrZdrZtyTBqEgW6mMQ74CwdTS8PixRiTOgGZm0w.png",كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت,منتج جاهز,396,,نعم,,,,,,,,,0.5,kg,كارتييه | Cartier,كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت | كارتييه | Cartier - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f470423a-e38f-4b86-ba36-e05a2a8925df-500x489.5-5S9cus5hY0eyMpB4vkboOoCfe2vTeuUZwMAvwotR.png",كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين,منتج جاهز,74,,نعم,,,,,,,,,0.5,kg, | ,كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,اضاءة جسم سائلة Moonbeam - كارا بيوتي 01,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f876d346-099c-4323-8731-a4cee71d3b01-500x446-tZwIUPlp9ZNMgiD9igPYUJ75nJteR5C7fWb8aLkN.png",اضاءة جسم سائلة Moonbeam - كارا بيوتي 01,منتج جاهز,74,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,اضاءة جسم سائلة Moonbeam - كارا بيوتي 01 | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/6e5240f3-2433-4519-ad29-6b028069fb00-500x500-ck8KizHnPrl69CNBdQWyk3y0BqBeynvJktWL70Vn.png",فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة,منتج جاهز,60,,نعم,,,,,,,,,0.5,kg, | ,فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,دهن يمكث من نمسات نجد NASAMAT NAJD OIL,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/88edab94-de6f-4eb2-a010-d6eab41649fb-500x500-lKHj8bAWtZgML0HgZ3Xy80o0d0rkgiwzOYPnnoeX.jpg",دهن يمكث من نمسات نجد NASAMAT NAJD OIL,منتج جاهز,253,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,دهن يمكث من نمسات نجد NASAMAT NAJD OIL | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر سانتا يولاليا أوبسكورو فورتي 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/07efcfc5-e4ce-4aaf-b19c-c87301cfeeaa-500x500-dzLa5eomEkwgoxu6bTrxXThXjzheAhLFbR2n8gMQ.png",عطر سانتا يولاليا أوبسكورو فورتي 75 مل,منتج جاهز,736,,نعم,,,,,,,,,0.5,kg,كورلوف | Korloff,عطر سانتا يولاليا أوبسكورو فورتي 75 مل | كورلوف | Korloff - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر سانتا يولاليا أوبسكورو أو دي بارفان 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/03c61c93-83e0-46f8-8140-38c1709f7530-500x500-WPGIRV4349qpvCylGERm4xczvlb8GUvfiq85TV3s.png",عطر سانتا يولاليا أوبسكورو أو دي بارفان 75 مل,منتج جاهز,690,,نعم,,,,,,,,,0.5,kg, | ,عطر سانتا يولاليا أوبسكورو أو دي بارفان 75 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/122afefc-7fd3-4545-8f8f-324c728a9d3d-500x500-CoGjGiEENkNDcHmRCPqjSHk2t2EJD1GjRldws96W.png",عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,بوديسيا | Boadicea,عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل | بوديسيا | Boadicea - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر سانتا يولاليا نكتار أو دي بارفان 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/af9a6552-be06-4ddf-83a9-9fef617fce64-400x500-5eQdgVWwiKXYeg5Wh7LW8jdFmyByANLfT9busUmV.png",عطر سانتا يولاليا نكتار أو دي بارفان 75 مل,منتج جاهز,609,,نعم,,,,,,,,,0.5,kg, | ,عطر سانتا يولاليا نكتار أو دي بارفان 75 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر سانتا يولاليا 175 أو دي بارفان 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/cb266aad-590c-437a-bb49-0d38db335ee0-375.21663778163x500-Vui6sipGk5NT3C6aH8pirh5LaWXhwHLBA9M0aFPx.png",عطر سانتا يولاليا 175 أو دي بارفان 75 مل,منتج جاهز,602,,نعم,,,,,,,,,0.5,kg, | ,عطر سانتا يولاليا 175 أو دي بارفان 75 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر سوبليم فانيل من كريد,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/27ffa28e-29ff-43e8-ab0f-bbdc2c6cd5ff-500x500-HbpF7dlpXpoyzxAwwyZ5xjkLHGXdVyrFOMjXjWYG.png",عينة عطر سوبليم فانيل من كريد,منتج جاهز,27,,نعم,,,,,,,,,0.5,kg,كريد | Creed,عينة عطر سوبليم فانيل من كريد | كريد | Creed - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4d070d63-a778-40ba-9555-d0c2160d081c-500x500-fZWDIzzZpv2CguXtJ5Eqg4h5FtrNcerIJhwCEPRX.png",بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله,منتج جاهز,11,,نعم,,,,,,,,,0.5,kg,بيبي | Bebe,بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله | بيبي | Bebe - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2f9fa727-bd93-45b0-b8a9-b32ec3ff0ea3-333.33333333333x500-sK04ZUFUFld9h8dJTrCI3iKwPy2LbksBXJIHrnPV.png",سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل,منتج جاهز,93,,نعم,,,,,,,,,0.5,kg, | ,سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/32722ed9-8711-4550-9c86-e9dc1f4dc38a-500x500-KFdsRWdu4v1ilAm4EWE8bvqzzbCSMmuTMutKbCoV.png",تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم,منتج جاهز,28,,نعم,,,,,,,,,0.5,kg, | ,تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ورال-بي خيط تنظيف الأسنان - 50 متر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0af8845b-6e5c-48cd-8fbf-9736dc007dbc-500x500-rkLzBWhnKFp7K9GeT9dmt2xLqMgNWnKcmSCBsaQ7.png",ورال-بي خيط تنظيف الأسنان - 50 متر,منتج جاهز,10,,نعم,,,,,,,,,0.5,kg, | ,ورال-بي خيط تنظيف الأسنان - 50 متر |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4ff0ddd3-f7ae-4cba-b64e-f56f1c08c8c0-500x500-DtyZdT4DsUNraUkiwM67rlRfR5JzxeQDd226BnF7.png",أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52,منتج جاهز,24,,نعم,,,,,,,,,0.5,kg, | ,أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bfc00365-d6b3-4fd9-8647-c563616e5e1c-500x500-nXHD8HLTeJDDiv50c7Mw3STjQ81kHPjo978P8pUF.png",عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان,منتج جاهز,17,,نعم,,,,,,,,,0.5,kg, | ,عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9b428d42-697b-482e-8462-c34a26211943-500x500-87mG6s7Ai0fMiOAfRiAe2KRTQLC7I68pC2xwGhNI.png",عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere,منتج جاهز,1069,,نعم,,,,,,,,,0.5,kg, | ,عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لوبين إيدل - 100 مل - Lubin Idole,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1e171742-7f21-4786-ad1d-5db15bb9ce15-500x500-O5YZ9QxztDaa3YvSTCzTkYqmnXSagmQvbrAyT0OV.png",عطر لوبين إيدل - 100 مل - Lubin Idole,منتج جاهز,971,,نعم,,,,,,,,,0.5,kg, | ,عطر لوبين إيدل - 100 مل - Lubin Idole |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لوبين كوريجان - 100 مل - Lubin Korrigan,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/561146a7-0320-48eb-b0e1-e707b63bdfb3-500x500-mDoTuTNlXVQs1hPvqJt36XlDikvqWLCSzFFqO9DZ.png",عطر لوبين كوريجان - 100 مل - Lubin Korrigan,منتج جاهز,966,,نعم,,,,,,,,,0.5,kg, | ,عطر لوبين كوريجان - 100 مل - Lubin Korrigan |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لوبين أبر تن - 100 مل - Lubin Upper Ten,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1be87dd5-a015-42c4-bb17-ee55a89ab7c1-500x500-qcjQZanwmJCejLlCVfgVLdc9ynWmHmvJ7tKMZss4.png",عطر لوبين أبر تن - 100 مل - Lubin Upper Ten,منتج جاهز,897,,نعم,,,,,,,,,0.5,kg, | ,عطر لوبين أبر تن - 100 مل - Lubin Upper Ten |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر لوبين دايمو - 100 مل - Lubin Daimyo,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b1f038ac-af28-4229-9907-142142208679-500x500-NcWf0YmerXwrqLsu9WUI3YSlirMSdCwAQp0a5WZ6.png",عطر لوبين دايمو - 100 مل - Lubin Daimyo,منتج جاهز,1058,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,عطر لوبين دايمو - 100 مل - Lubin Daimyo | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جيفري من سبيرتيكا اكسترايت 50 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1ff3d759-4314-4d60-98c6-828a02630806-495.01992031873x500-HRdvAcuN7ymxBlvFZR0XH6bGly2r0OBu83CHEIIG.png",عطر جيفري من سبيرتيكا اكسترايت 50 مل,منتج جاهز,920,,نعم,,,,,,,,,0.5,kg, | ,عطر جيفري من سبيرتيكا اكسترايت 50 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر اومو اكوا من قيس الرجالي او دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/dd48cd4b-0bb9-4c05-ad30-64d182424a83-500x500-jKEPqUznVt6cvstgS69B1ZSKElcyf6qHbQZ3AkAy.png",عطر اومو اكوا من قيس الرجالي او دو تواليت,منتج جاهز,144,,نعم,,,,,,,,,0.5,kg,قيس | Guess,عطر اومو اكوا من قيس الرجالي او دو تواليت | قيس | Guess - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/15ab74a1-8c86-46e1-956f-e0ded44d3e95-500x500-vAIRx976rwCHeG0DiuAoAxcDMjWqvkJ2j2yWyYvU.png",عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل,منتج جاهز,64,,نعم,,,,,,,,,0.5,kg, | ,عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جاردين من بيرفيوم غاليري للأطفال 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5c8eb642-90db-4b7d-88fc-005f8efb583f-500x500-4s0qQ30Bmo4NWCLl04lNZqqzoGKhw7r9W0WYmeRq.png",عطر جاردين من بيرفيوم غاليري للأطفال 100 مل,منتج جاهز,58,,نعم,,,,,,,,,0.5,kg, | ,عطر جاردين من بيرفيوم غاليري للأطفال 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شامبو الارجان المغربي من ارجان ميداس 450مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/405fecbd-f363-44fa-ba0a-6fcf282eeb40-500x500-hIOWBBGFOa5opZvmxhgTaw43Yu9j1miF9CUlsAJd.png",شامبو الارجان المغربي من ارجان ميداس 450مل,منتج جاهز,61,,نعم,,,,,,,,,0.5,kg, | ,شامبو الارجان المغربي من ارجان ميداس 450مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بورجوا أحمر شفاه سائل روج فيلفيت إنك 22,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/dd7e0447-6828-4f8b-b66d-c2a812e82aea-500x500-zlbSj8quiX5NPfcAIDOTYysh5yY5DGFrterEphNq.png",بورجوا أحمر شفاه سائل روج فيلفيت إنك 22,منتج جاهز,74,,نعم,,,,,,,,,0.5,kg, | ,بورجوا أحمر شفاه سائل روج فيلفيت إنك 22 |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,باليت احمر الخدود - بيبي بينك من هدى ييوتي,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/327e6c4c-344a-4999-985d-d588a6a1a2ff-333.33333333333x500-MuFjgW8iyhHu8T8SH9E5M9gfohKDklHXXFThpopj.webp",باليت احمر الخدود - بيبي بينك من هدى ييوتي,منتج جاهز,239,,نعم,,,,,,,,,0.5,kg,بيبي | Bebe,باليت احمر الخدود - بيبي بينك من هدى ييوتي | بيبي | Bebe - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c748d763-bc7f-4d61-a015-c08fe512ecac-500x333.33333333333-wcGQWdbu4oxf1LX67VC11Mhya5GrEYnX1ldSS7tF.png",مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم,منتج جاهز,725,,نعم,,,,,,,,,0.5,kg,ايف سان لوران | Yves Saint L,مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم | ايف سان لوران | Yves Saint L - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/47d9888e-4ac0-42ad-9efa-68d82f88a972-500x500-DmR8q9sQqv8Hvf0WgN1scJdfbvPbs46ItKOWX662.png",مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع,منتج جاهز,390,,نعم,,,,,,,,,0.5,kg, | ,مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/40956ec4-89be-487d-bd26-590a8e0bd170-500x500-C2WHZ5znZUV92N4a41XEU7tuLxuVF8XzikcKsij3.png",استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون,منتج جاهز,182,,نعم,,,,,,,,,0.5,kg, | ,استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
